doc_id,assay_id,activity_id,assay_type,assay_confidence_score,assay_bao_format,compound_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,standard_relation,pchembl_value,activity_comment,target_chembl_id,target_type,target_organism,target_pref_name,target_tax_id,protein_accession_class,year,pubmed_id,assay_chembl_id,count_activity_rows,doc_id_all,assay_id_all,activity_id_all,assay_description
69063,900243,12393181,F,1,BAO_0000218,CHEMBL242326,COc1cc(/C=C/C(=O)c2c(O)c3ccccc3oc2=O)ccc1O,IC80,27.2,ug ml-1,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2012.0,,CHEMBL3051455,1,69063,900243,12393181,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by in vitro cell culture method
89540,1433294,15139456,F,1,BAO_0000218,CHEMBL250447,CCN(CC)CCC[C@H](C)Nc1ccnc2cc(Cl)ccc12,IC50,10.94,nM,=,7.96,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,25284252.0,CHEMBL3389401,1,89540,1433294,15139456,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by Malaria SYBR Green I-nucleic acid staining based fluorescence assay
77021,1293986,13928647,F,1,BAO_0000218,CHEMBL250450,O=c1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,IC50,5540.0,nM,=,5.26,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,24530004.0,CHEMBL3122353,1,77021,1293986,13928647,Antiplasmodial activity against chloroquine-sensitive blood stage Plasmodium falciparum 3D7 after 72 hrs by SYBR Green I-based fluorescence assay
90962,1462646,15155304,F,1,BAO_0000218,CHEMBL252518,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,1.45,nM,=,8.84,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,25461309.0,CHEMBL3399333,1,90962,1462646,15155304,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as inhibition of parasite proliferation after 96 hrs by SYBR Green I-based fluorescence method
93089,1509501,15668080,F,1,BAO_0000218,CHEMBL252518,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,2.5,nM,=,8.6,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26260339.0,CHEMBL3602172,1,93089,1509501,15668080,Antimalarial activity against Plasmodium falciparum 3D7 infected in human erythrocytes assessed as parasite growth inhibition after 72 hrs by SYBR Green I assay
76174,1279485,13854140,F,1,BAO_0000218,CHEMBL252518,C[C@H]1[C@@H](O)O[C@@H]2O[C@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,3.5,nM,=,8.46,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24148834.0,CHEMBL3097010,1,76174,1279485,13854140,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay
89540,1433294,15139455,F,1,BAO_0000218,CHEMBL252715,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,IC50,9.54,nM,=,8.02,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,25284252.0,CHEMBL3389401,1,89540,1433294,15139455,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 by Malaria SYBR Green I-nucleic acid staining based fluorescence assay
91397,1467370,15192764,F,1,BAO_0000218,CHEMBL261371,CC(=O)N(O)CCCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,IC50,41.0,nM,=,7.39,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,25633870.0,CHEMBL3411607,1,91397,1467370,15192764,Antiplasmodial activity against blood stage forms of chloroquine-sensitive Plasmodium falciparum 3D7 incubated for 3 days by HRP2 detection based ELISA method
92744,1503120,15635098,F,1,BAO_0000218,CHEMBL265502,Cc1ccc(C(=O)Nc2ccc(S(=O)(=O)O)c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1NC(=O)c1cccc(NC(=O)Nc2cccc(C(=O)Nc3cc(C(=O)Nc4ccc(S(=O)(=O)O)c5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)ccc3C)c2)c1,IC50,,,,,Not Determined,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635098,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
121761,2153827,24381358,F,1,BAO_0000218,CHEMBL269671,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,EC50,10.0,nM,=,8.0,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2022.0,35300082.0,CHEMBL5038374,1,121761,2153827,24381358,"Antiplasmodial activity against chloroquine, pyrimethamine and mefloquine-sensitive asexual blood stage of Plasmodium falciparum 3D7 assessed as reduction in parasite growth after 72 hrs by SYBR green I staining based fluorescence assay"
98704,1563780,16521962,F,1,BAO_0000218,CHEMBL269671,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,IC50,0.001117,ug.mL-1,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2016.0,26922227.0,CHEMBL3784200,1,98704,1563780,16521962,Antimalarial activity against erythrocytic stage of chloroquine sensitive Plasmodium falciparum 3D7 assessed as inhibition of parasitemia after 48 hrs by Giemsa staining based microscopic analysis
99485,1582771,16611056,F,1,BAO_0000218,CHEMBL269671,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,IC50,7.75,nM,=,8.11,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2016.0,27212070.0,CHEMBL3817352,1,99485,1582771,16611056,Antimalarial activity against Plasmodium falciparum 3D7 incubated for 72 hours by DAPI-staining based confocal imaging analysis
92744,1503120,15635100,F,1,BAO_0000218,CHEMBL272041,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]32)C1,IC50,59500.0,nM,=,4.22,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635100,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503203,15635804,F,1,BAO_0000218,CHEMBL272041,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]32)C1,Inhibition,70.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592749,1,92744,1503203,15635804,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 20 ug/ml by parasite lactate dehydrogenase assay
92744,1503202,15635792,F,1,BAO_0000218,CHEMBL272041,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCC(=O)O)CC[C@@H]32)C1,Inhibition,100.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592641,1,92744,1503202,15635792,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 100 ug/ml by parasite lactate dehydrogenase assay
92744,1503120,15635669,F,1,BAO_0000218,CHEMBL272621,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,IC50,40900.0,nM,=,4.39,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592467,1,92744,1503120,15635669,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as reduction in parasite viability by parasite lactate dehydrogenase assay
92744,1503203,15635812,F,1,BAO_0000218,CHEMBL272621,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,Inhibition,67.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592749,1,92744,1503203,15635812,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 20 ug/ml by parasite lactate dehydrogenase assay
92744,1503202,15635800,F,1,BAO_0000218,CHEMBL272621,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,Inhibition,97.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26063305.0,CHEMBL3592641,1,92744,1503202,15635800,Antiplasmodial activity against Plasmodium falciparum 3D7 assessed as inhibition of parasite viability at 100 ug/ml by parasite lactate dehydrogenase assay
90818,1454180,15127446,F,1,BAO_0000218,CHEMBL275260,S=C(Nc1ccccc1)Nc1ccccc1,IC50,20000.0,nM,>,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,25147607.0,CHEMBL3363210,1,90818,1454180,15127446,Antimalarial activity against Plasmodium falciparum 3D7 after 72 hrs by SYBR Green fluorescence assay
82320,1338670,14579756,F,1,BAO_0000218,CHEMBL288084,CCCC(=O)NCCc1c[nH]c2ccc(OC)cc12,Activity,8.0,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,24699367.0,CHEMBL3242008,1,82320,1338670,14579756,Antiplasmodial activity against Plasmodium falciparum 3D7 infected in erythrocytes assessed as parasitemia level at 500 nM after 48 hrs by YOYO-1 staining-based flow cytometry relative to control
82320,1338672,14579768,F,1,BAO_0000218,CHEMBL288084,CCCC(=O)NCCc1c[nH]c2ccc(OC)cc12,Activity,8.8,%,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,24699367.0,CHEMBL3242010,1,82320,1338672,14579768,Antiplasmodial activity against asynchronous culture of Plasmodium falciparum 3D7 infected in erythrocytes assessed as reduction of melatonin-induced increase in parasitemia level at 500 nM after 48 hrs by YOYO-1 staining-based flow cytometry (Rvb = 23.5 +/- 6.8 %)
82320,1338673,14579773,F,1,BAO_0000218,CHEMBL288084,CCCC(=O)NCCc1c[nH]c2ccc(OC)cc12,IC50,19170.0,nM,=,4.72,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,24699367.0,CHEMBL3242011,1,82320,1338673,14579773,Antiplasmodial activity against ring stage synchronized Plasmodium falciparum 3D7 infected in erythrocytes assessed as parasitemia level after 48 hrs by flow cytometry relative to control
83801,1361747,14746080,F,1,BAO_0000218,CHEMBL306472,Cc1nccc2c(C)c3[nH]c4ccccc4c3cc12,IC50,1200.0,nM,=,5.92,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2014.0,24813729.0,CHEMBL3292172,1,83801,1361747,14746080,Antiplasmodial activity against drug susceptible Plasmodium falciparum 3D7 NF54 isolate in human erythrocytes assessed as growth inhibition after 48 hrs by optical microscopy
97905,1552399,16456274,F,1,BAO_0000218,CHEMBL307261,C[C@H]1[C@@H](O)O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]1[C@@]24OO3,IC50,0.1,nM,=,10.0,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2015.0,26651537.0,CHEMBL3760799,1,97905,1552399,16456274,Antiplasmodial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as inhibition of parasite growth after 72 hrs by DAPI staining-based confocal microscopic analysis
76085,1275217,13836541,F,1,BAO_0000218,CHEMBL3087889,Cc1ccc(NC(=O)c2c(N3CCCCC3)cc(-c3ccccc3)oc2=O)cc1,Activity,1.0,uM,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091189,1,76085,1275217,13836541,Parasitocidal activity against ring-stage Plasmodium falciparum 3D7 assessed as minimum killing concentration incubated for 42 hrs followed by compound washout measured 72 hrs post infection in hematocrit
76085,1275219,13836534,F,1,BAO_0000218,CHEMBL3087889,Cc1ccc(NC(=O)c2c(N3CCCCC3)cc(-c3ccccc3)oc2=O)cc1,FC,1.66,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091191,1,76085,1275219,13836534,Antimalarial activity against Plasmodium falciparum 3D7 assessed as intracellular ROS generation relative to untreated control
76085,1275220,13836530,F,1,BAO_0000218,CHEMBL3087889,Cc1ccc(NC(=O)c2c(N3CCCCC3)cc(-c3ccccc3)oc2=O)cc1,FC,11.03,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091192,1,76085,1275220,13836530,Antimalarial activity against Plasmodium falciparum 3D7 assessed as lipid peroxidation after 48 hrs by spectrophotometry relative to untreated control
76085,1275216,13836549,F,1,BAO_0000218,CHEMBL3087889,Cc1ccc(NC(=O)c2c(N3CCCCC3)cc(-c3ccccc3)oc2=O)cc1,IC50,859.0,nM,=,6.07,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091119,1,76085,1275216,13836549,Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs
76085,1275217,13836540,F,1,BAO_0000218,CHEMBL3087890,O=C(Nc1ccc(Br)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,Activity,0.21,uM,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091189,1,76085,1275217,13836540,Parasitocidal activity against ring-stage Plasmodium falciparum 3D7 assessed as minimum killing concentration incubated for 42 hrs followed by compound washout measured 72 hrs post infection in hematocrit
76085,1275219,13836533,F,1,BAO_0000218,CHEMBL3087890,O=C(Nc1ccc(Br)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,FC,1.87,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091191,1,76085,1275219,13836533,Antimalarial activity against Plasmodium falciparum 3D7 assessed as intracellular ROS generation relative to untreated control
76085,1275220,13836529,F,1,BAO_0000218,CHEMBL3087890,O=C(Nc1ccc(Br)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,FC,4.49,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091192,1,76085,1275220,13836529,Antimalarial activity against Plasmodium falciparum 3D7 assessed as lipid peroxidation after 48 hrs by spectrophotometry relative to untreated control
76085,1275216,13836548,F,1,BAO_0000218,CHEMBL3087890,O=C(Nc1ccc(Br)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,IC50,337.0,nM,=,6.47,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091119,1,76085,1275216,13836548,Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs
76085,1275217,13836539,F,1,BAO_0000218,CHEMBL3087891,O=C(Nc1ccc(O)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,Activity,1.99,uM,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091189,1,76085,1275217,13836539,Parasitocidal activity against ring-stage Plasmodium falciparum 3D7 assessed as minimum killing concentration incubated for 42 hrs followed by compound washout measured 72 hrs post infection in hematocrit
76085,1275219,13836532,F,1,BAO_0000218,CHEMBL3087891,O=C(Nc1ccc(O)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,FC,1.2,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091191,1,76085,1275219,13836532,Antimalarial activity against Plasmodium falciparum 3D7 assessed as intracellular ROS generation relative to untreated control
76085,1275220,13836528,F,1,BAO_0000218,CHEMBL3087891,O=C(Nc1ccc(O)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,FC,9.03,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091192,1,76085,1275220,13836528,Antimalarial activity against Plasmodium falciparum 3D7 assessed as lipid peroxidation after 48 hrs by spectrophotometry relative to untreated control
76085,1275216,13836547,F,1,BAO_0000218,CHEMBL3087891,O=C(Nc1ccc(O)cc1)c1c(N2CCCCC2)cc(-c2ccccc2)oc1=O,IC50,765.0,nM,=,6.12,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091119,1,76085,1275216,13836547,Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs
76085,1275218,13836535,F,1,BAO_0000218,CHEMBL3087892,COc1ccc(-c2cc(N3CCN(C)CC3)c(C(=O)Nc3ccc(O)cc3)c(=O)o2)cc1,Activity,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091190,1,76085,1275218,13836535,Parasitostatic activity against ring-stage Plasmodium falciparum 3D7 assessed as minimum killing concentration incubated for 42 hrs followed by compound washout measured 72 hrs post infection in hematocrit
76085,1275219,13836531,F,1,BAO_0000218,CHEMBL3087892,COc1ccc(-c2cc(N3CCN(C)CC3)c(C(=O)Nc3ccc(O)cc3)c(=O)o2)cc1,FC,1.99,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091191,1,76085,1275219,13836531,Antimalarial activity against Plasmodium falciparum 3D7 assessed as intracellular ROS generation relative to untreated control
76085,1275220,13836527,F,1,BAO_0000218,CHEMBL3087892,COc1ccc(-c2cc(N3CCN(C)CC3)c(C(=O)Nc3ccc(O)cc3)c(=O)o2)cc1,FC,4.88,,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091192,1,76085,1275220,13836527,Antimalarial activity against Plasmodium falciparum 3D7 assessed as lipid peroxidation after 48 hrs by spectrophotometry relative to untreated control
76085,1275216,13836546,F,1,BAO_0000218,CHEMBL3087892,COc1ccc(-c2cc(N3CCN(C)CC3)c(C(=O)Nc3ccc(O)cc3)c(=O)o2)cc1,IC50,1568.0,nM,=,5.8,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091119,1,76085,1275216,13836546,Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs
76085,1275217,13836538,F,1,BAO_0000218,CHEMBL3087893,Cc1ccc(NC(=O)c2c(O)cc(-c3ccccc3)oc2=O)cc1,Activity,38.9,uM,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091189,1,76085,1275217,13836538,Parasitocidal activity against ring-stage Plasmodium falciparum 3D7 assessed as minimum killing concentration incubated for 42 hrs followed by compound washout measured 72 hrs post infection in hematocrit
76085,1275216,13836545,F,1,BAO_0000218,CHEMBL3087893,Cc1ccc(NC(=O)c2c(O)cc(-c3ccccc3)oc2=O)cc1,IC50,1420.0,nM,=,5.85,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091119,1,76085,1275216,13836545,Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs
76085,1275217,13836537,F,1,BAO_0000218,CHEMBL3087894,O=C(Nc1ccc(Br)cc1)c1c(O)cc(-c2ccccc2)oc1=O,Activity,3.9,uM,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091189,1,76085,1275217,13836537,Parasitocidal activity against ring-stage Plasmodium falciparum 3D7 assessed as minimum killing concentration incubated for 42 hrs followed by compound washout measured 72 hrs post infection in hematocrit
76085,1275216,13836544,F,1,BAO_0000218,CHEMBL3087894,O=C(Nc1ccc(Br)cc1)c1c(O)cc(-c2ccccc2)oc1=O,IC50,750.0,nM,=,6.12,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091119,1,76085,1275216,13836544,Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs
76085,1275217,13836536,F,1,BAO_0000218,CHEMBL3087895,O=C(Nc1ccc(F)cc1)c1c(O)cc(-c2ccccc2)oc1=O,Activity,2.39,uM,=,,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091189,1,76085,1275217,13836536,Parasitocidal activity against ring-stage Plasmodium falciparum 3D7 assessed as minimum killing concentration incubated for 42 hrs followed by compound washout measured 72 hrs post infection in hematocrit
76085,1275216,13836543,F,1,BAO_0000218,CHEMBL3087895,O=C(Nc1ccc(F)cc1)c1c(O)cc(-c2ccccc2)oc1=O,IC50,900.0,nM,=,6.05,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24211636.0,CHEMBL3091119,1,76085,1275216,13836543,Antimalarial activity against ring-stage Plasmodium falciparum 3D7 assessed as schizonticidal activity after 42 hrs
76121,1279635,13852531,F,1,BAO_0000218,CHEMBL3092424,O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1ccccc1,Activity,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24900611.0,CHEMBL3097900,2,76121;76121,1279636;1279635,13852534;13852531,Antimicrobial activity against Plasmodium falciparum 3D7 infected in erythrocytes assessed as schizont-stage maturation at 500 nM after 4 to 24 hrs by Giemsa-staining based microscopy relative to control
76121,1279635,13852530,F,1,BAO_0000218,CHEMBL3092425,O=C(NNC(=O)C12CC3CC(CC(C3)C1)C2)c1ccc2ccccc2c1,Activity,,,,,Not Active,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24900611.0,CHEMBL3097900,2,76121;76121,1279635;1279636,13852530;13852533,Antimicrobial activity against Plasmodium falciparum 3D7 infected in erythrocytes assessed as schizont-stage maturation at 500 nM after 4 to 24 hrs by Giemsa-staining based microscopy relative to control
76174,1279485,13855015,F,1,BAO_0000218,CHEMBL3093727,O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)NCCNC(=O)CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,IC50,16.9,nM,=,7.77,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24148834.0,CHEMBL3097010,1,76174,1279485,13855015,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay
76174,1279485,13855014,F,1,BAO_0000218,CHEMBL3093728,O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)Nc1cccc(NC(=O)CC2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)c1,IC50,57.2,nM,=,7.24,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24148834.0,CHEMBL3097010,1,76174,1279485,13855014,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay
76174,1279485,13855013,F,1,BAO_0000218,CHEMBL3093729,O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)Nc1ccc(NC(=O)CC2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)cc1,IC50,58.4,nM,=,7.23,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24148834.0,CHEMBL3097010,1,76174,1279485,13855013,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay
76174,1279485,13855012,F,1,BAO_0000218,CHEMBL3093730,O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)NCc1cccc(CNC(=O)CC2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)c1,IC50,4.0,nM,=,8.4,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24148834.0,CHEMBL3097010,1,76174,1279485,13855012,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay
76174,1279485,13855011,F,1,BAO_0000218,CHEMBL3093731,O=C(CC1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3)NCCCN1CCN(CCCNC(=O)CC2CCC3(CC2)OOC2(OO3)C3CC4CC(C3)CC2C4)CC1,IC50,3.5,nM,=,8.46,,CHEMBL2366922,ORGANISM,Plasmodium falciparum 3D7,Plasmodium falciparum 3D7,36329,,2013.0,24148834.0,CHEMBL3097010,1,76174,1279485,13855011,Antimalarial activity against chloroquine-sensitive Plasmodium falciparum 3D7 assessed as parasite growth inhibition after 48 hrs by SYBR green-1 dye-based fluorescence assay
